ref_no,name,pointx_class,feature_easting,feature_northing,description,x_normed,y_normed,longitude,latitude
68640138,Letter Box,6340457,533343.2,179790.6,"A place of letter boxes, a type of infrastructure and facilities",0.5086780768899974,0.5237847084546453,-0.0818684605433489,51.500669589155336
54956742,Keningtons Chartered Surveyors,2110195,528589.3,182020.1,"A place of property information services, a type of property and development services",0.4237378515524211,0.57279287648265,-0.1521838585917459,51.52124968933461
126979243,Everstar Properties,2110192,512927.9,187473.1,"A place of property letting, a type of property and development services",0.1613829878730541,0.7006944523116312,-0.370106888579829,51.57524098651549
48923664,S S Supermarket,9470699,542062.1,185872.0,"A place of convenience stores and independent supermarkets, a type of retail",0.6590522060720736,0.6602508185021128,0.0464199343816047,51.55266398194252
146512559,Fort Box Self Storage,2150221,526154.0,177840.3,"A place of container and storage, a type of transport, storage and delivery",0.3832269717037933,0.4821039752580121,-0.1875394509709653,51.4858072635733
108315712,Edmonton Hostel,1010005,534580.1,193712.6,"A place of hostels and refuges for the homeless, a type of accommodation",0.5267222843381784,0.8388145597081714,-0.0614589353506748,51.62536681493116
156923280,Donde Carlos Restaurant,1020043,522916.2,179629.8,"A place of restaurants, a type of eating and drinking",0.3300421432871764,0.5194344688516047,-0.2314741505226525,51.501294233571286
118135536,Anytime Fitness,4240293,516031.7,173843.0,"A place of gymnasiums, sports halls and leisure centres, a type of sports complex",0.2150150511739919,0.3853179413397381,-0.3297161388760616,51.44950443509905
126960567,Heathrow North Sstn,2090811,507911.1,178738.2,"A place of paypoint locations, a type of legal and financial",0.0736561451793239,0.4989520907206217,-0.4464004725232884,51.49620903369775
145869457,Penwortham Court,6340456,531030.9,190077.0,"A place of halls and community centres, a type of infrastructure and facilities",0.4711963533155586,0.7584030995457172,-0.1093896308443672,51.594235014114
95731864,Enjoy Work,2110191,519818.7,178799.2,"A place of estate and property management, a type of property and development services",0.2776296551130988,0.5009731395362013,-0.2756281159412778,51.49462431392491
48980685,Surrey Inks,9480720,529597.0,164014.1,"A place that sells computer supplies, a type of retail",0.4446718844069837,0.1643688187513453,-0.1412410452632505,51.35897357884166
22041394,Bus Stop (Brent Cross Station),10590732,523952.5,187792.2,"A place of bus stops, a type of bus transport",0.3483443708609272,0.7095761915011726,-0.2132000245996658,51.57648326342561
63952005,Electricity Sub Station,6340433,532640.7,164433.7,"A place of electrical features, a type of infrastructure and facilities",0.4964479229379892,0.1756749102196644,-0.0978491348166963,51.36276469134782
158337000,M C Colls,9470699,546256.2,172593.8,"A place of convenience stores and independent supermarkets, a type of retail",0.734376881396749,0.3633696230925219,0.1041057283597197,51.4338093613359
141914381,Nuffield Health London - City (Gym) Physiotherapist,5280345,532403.9,180645.0,"A place of physical therapy, a type of health practitioners and establishments",0.4968779564806055,0.5467820688561362,-0.0913646010017317,51.50995219079368
54468281,Corinthian,2030054,539270.2,174980.0,"A place of painting and decorating services, a type of construction services",0.6113184828416617,0.4182460830850449,0.0022085653712938,51.45737492432912
160007047,Cash Machine (Barclays Bank plc),2090141,527428.1,175431.0,"A place of cash machines, a type of legal and financial",0.407035348757203,0.4257910298965685,-0.1685101048994088,51.46316134097111
163651342,Primo's Butchers,9470662,528472.2,176721.0,"A place that sells butchers, a type of retail",0.4240990797282188,0.4540449298184001,-0.1537858628745325,51.47414426808475
165141438,Bus Stop (Tithe Farm Sports & Social Club),10590732,513443.4,187155.8,"A place of bus stops, a type of bus transport",0.1689343768813967,0.6889125533867295,-0.3639425323787438,51.57047907935637
165514357,Ku Sheng Peng,1020043,520633.4,180062.9,"A place of restaurants, a type of eating and drinking",0.2888105272211232,0.5311710527806415,-0.265814551859714,51.50646496764946
76270801,Playground,3180255,533328.4,188200.3,"A place of playgrounds, a type of recreational attractions",0.5080416272469253,0.7143342660669982,-0.0792222125475106,51.57625428665336
22917296,Bus Stop (Park Grove (Da6)),10590732,550197.5,175211.7,"A place of bus stops, a type of bus transport",0.7984690805882859,0.4173624406656773,0.15867767014281,51.45424730470104
22120748,Bus Stop (Boughton Avenue),10590732,539886.3,166868.1,"A place of bus stops, a type of bus transport",0.6240818783865142,0.2304154252245924,0.0096120644754649,51.38269779720325
124105503,Edward Lear Blue Plaque,3200269,527857.4,181251.9,"A place of unspecified and other attractions, a type of tourist attractions",0.4162208652274877,0.5550067406056349,-0.1587637961280235,51.514293897599416
54965088,A & A Auto Electrical,2130212,530977.2,163693.2,"A place of vehicle repair, testing and servicing, a type of repair and servicing",0.4702158768383934,0.1596107441855196,-0.120002162187832,51.35674646481384
154152734,Sophia Hair 3000,2100156,527610.0,171577.3,"A place of hair and beauty services, a type of personal, consumer and other services",0.4110604627160918,0.3381518278936457,-0.1665359649831347,51.428346337733714
162700958,Ziajaonline,2080124,526504.1,190013.2,"A place of internet services, a type of it, advertising, marketing and media services",0.3927375935322963,0.7574107011362737,-0.1752168077160149,51.5948832802259
133847107,Cash Machine (Cardtronics),2090141,541978.6,188379.2,"A place of cash machines, a type of legal and financial",0.6576846994065537,0.7185734839301697,0.0463120101944295,51.57581396808893
22121142,Bus Stop (Dulwich Wood Park College Rd),10590732,533803.8,171319.2,"A place of bus stops, a type of bus transport",0.5159198417476564,0.3362032830714504,-0.0789337137951091,51.42616971131767
54679089,Palmer Williams Palmer Media Services Ltd,2080117,539184.0,186789.4,"A place of computer systems services, a type of it, advertising, marketing and media services",0.6090995097617614,0.6859897361534366,0.0050116575284611,51.56359527995527
48894982,Diplomat Travel,9480694,531485.1,193442.6,"A place that sells travel agencies, a type of retail",0.4743441988475101,0.82929841057652,-0.1055792051021339,51.62231083316172
54887462,Addison Townends,2110190,532040.1,194942.1,"A place of property sales, a type of property and development services",0.4890169433215791,0.8628088500186925,-0.0927064617683831,51.63540206468653
125698516,Indigo Pest Control,2070109,520914.7,175828.8,"A place of pest and vermin control, a type of contract services",0.2970843725810613,0.4354431240158149,-0.2603330190583628,51.46838992045829
68647402,Letter Box,6340457,544611.7,187195.5,"A place of letter boxes, a type of infrastructure and facilities",0.7027436140018921,0.6930362180104451,0.0836237253519642,51.56502150330098
112877412,Pylon,6340433,505097.1,187550.8,"A place of electrical features, a type of infrastructure and facilities",0.0259052206072073,0.7009210272909563,-0.4837136181610211,51.57685419508076
104056078,London Time,9460659,525816.0,181213.4,"A place that sells jewellery and fashion accessories, a type of retail",0.3804592758235142,0.5545309331490523,-0.1887164616047895,51.5145713814261
159953385,Weirs,10560755,528695.9,194335.0,"A place of weirs, sluices and dams, a type of water transport",0.4268358131934286,0.8508592856090903,-0.1451038931257616,51.631499310219176
75330224,The Old Ale Emporium,1020034,531981.0,188156.3,"A place of pubs, bars and inns, a type of eating and drinking",0.4842865743527995,0.7173477132920212,-0.0990893884393607,51.57777414791217
48740426,Egomark Ltd,2150225,533176.2,182650.5,"A place of import and export services, a type of transport, storage and delivery",0.5073277715661821,0.5905835438592519,-0.0818855598920427,51.52718216359368
54849874,J H Kenyon Funeral Directors,2100165,526475.3,191967.1,"A place of funeral and associated services, a type of personal, consumer and other services",0.3917725982626637,0.8012574911352538,-0.1753291287896404,51.612287125915486
104025859,Hi-Brow Brides,2100186,549513.6,173668.0,"A place of wedding services, a type of personal, consumer and other services",0.7885783091081104,0.3848715886304675,0.1498025854184418,51.44151452718314
131494167,D'Licious,1020013,517931.0,180625.9,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.2441386428141395,0.5441537990959658,-0.3030251597439471,51.51216171132554
54642088,C T Services Group,2070100,536639.2,171298.6,"A place of contract cleaning services, a type of contract services",0.5684011352885525,0.3281145563095467,-0.0352144461773285,51.4222342515514
157519097,Picture House Central,4250308,529814.4,180696.2,"A place of cinemas, a type of venues, stage and screen",0.4471488776124537,0.5476203962796389,-0.1329865586746889,51.51095481744738
49750486,Ilford Sports Club,6340456,545051.7,186779.1,"A place of halls and community centres, a type of infrastructure and facilities",0.712513976090135,0.682455166475966,0.0916201390767481,51.560679610984046
157514136,Framesmith,2100177,525502.4,178157.2,"A place of photographic services, a type of personal, consumer and other services",0.3751165390900494,0.4876822512489947,-0.194239159605762,51.488124598863045
158334538,St Mungo Housing,6350816,530388.5,183021.4,"A place of charitable organisations, a type of organisations",0.4588801926550271,0.5921876947128728,-0.1224371423887848,51.5284751584484
64131735,Recreation Centre,6340456,531082.9,175617.1,"A place of halls and community centres, a type of infrastructure and facilities",0.4729508901694332,0.4291216820926465,-0.1133244715636338,51.463608222494265
159901064,Play Area,3180255,532538.0,176881.3,"A place of playgrounds, a type of recreational attractions",0.4971084544594482,0.462425938303633,-0.09256889749712,51.47649081788163
54776818,Burrows Solicitors,2090154,518328.0,187475.6,"A place of solicitors, advocates and notaries public, a type of legal and financial",0.2518964479229379,0.6990404549625585,-0.2942328688544389,51.5735066549068
95447765,Thirst,1020034,529722.1,181199.7,"A place of pubs, bars and inns, a type of eating and drinking",0.4490926292250795,0.5560716430084626,-0.131221873250216,51.51428100278485
63949661,Electricity Sub Station,6340433,539703.8,172265.5,"A place of electrical features, a type of infrastructure and facilities",0.6160488518104412,0.3546238288905756,0.0050589511307715,51.432074252098325
109103491,GB Macks Skips,2600099,546796.4,192271.8,"A place of construction and tool hire, a type of hire services",0.7423927066311172,0.802064098061651,0.1188659300189222,51.60766420952831
54954921,Watson Temple London,2110195,531634.2,181343.3,"A place of property information services, a type of property and development services",0.4804678764943665,0.5572271754030202,-0.1049317350654508,51.51431787053647
167009396,Footbridge,10550747,507295.9,175958.0,"A place of footbridges, a type of walking transport",0.0619248301367506,0.4369385188793601,-0.4570516117604541,51.47173747343376
165447575,Rodgers Estate Agents,2110190,505422.1,190610.4,"A place of property sales, a type of property and development services",0.0265072675668702,0.7704115734499439,-0.48229029829484,51.60441477639809
16444066,Hampstead Heath Pharmacy,5280364,527067.8,185663.0,"A place of chemists and pharmacies, a type of health practitioners and establishments",0.4053152145867377,0.6571693987832924,-0.1662671333988042,51.55495924524091
91440936,Alivin Place,2110191,529366.1,181761.3,"A place of estate and property management, a type of property and development services",0.4420056764427625,0.5678535419333643,-0.1369652418181355,51.51904857484078
166997773,Footbridge,10550747,518605.2,187185.9,"A place of footbridges, a type of walking transport",0.2558183538315988,0.6920392881014149,-0.2910485219862013,51.57068170605456
48747967,Jongems Ltd,9460659,531549.8,181707.7,"A place that sells jewellery and fashion accessories, a type of retail",0.476976004128322,0.5682387193982169,-0.1076744592538667,51.51873262918821
48852156,SIG Roofing,9480680,514142.8,186844.9,"A place that sells diy and home improvement, a type of retail",0.1809925174163584,0.6816621540483284,-0.3539361672456492,51.567461573958965
96511855,Westhill,2110194,528831.2,180916.6,"A place of property development services, a type of property and development services",0.4334394082738453,0.5472352188147863,-0.144471368765435,51.51098418347011
161884081,Pumping Station,7410543,510537.4,175346.4,"A place that produces water pumping stations, a type of manufacturing and production",0.1199088328889657,0.4261898018601807,-0.4086858846477682,51.4668244457895
154149383,Chef's Pizza,1020018,535255.0,197760.3,"A place of fast food and takeaway outlets, a type of eating and drinking",0.5428571428571428,0.9269295691676768,-0.0464136152446643,51.660089532955205
54827179,Ghost Hair,2100167,535179.7,162542.6,"A place of headquarters, administration and central offices, a type of personal, consumer and other services",0.5413090221037241,0.1300427093836027,-0.06117531420873,51.34405174411224
105219177,D'connect,1020043,532518.4,177845.8,"A place of restaurants, a type of eating and drinking",0.4939709297325191,0.4803049699221715,-0.0948984505530354,51.48362488008676
125811047,Able Building & Maintenance,2110194,545989.6,168779.7,"A place of property development services, a type of property and development services",0.7281843983830739,0.278789183310487,0.0973941356333762,51.40035903066137
104055008,O'Porto,1020013,524333.1,181884.0,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.3567902296379117,0.5731100814537051,-0.2082468470160557,51.52224528009058
123143070,Opera Pizza,1020018,530297.9,187262.7,"A place of fast food and takeaway outlets, a type of eating and drinking",0.4549066827212522,0.6952113378119654,-0.1240849430810399,51.56939104856235
118118202,Leopold Foods Ltd,9470663,521349.9,178456.3,"A place that sells confectioners, a type of retail",0.3021897307990021,0.4978758595688278,-0.2551175430316092,51.49309177991403
68567093,Letter Box,6340457,543937.2,185437.2,"A place of letter boxes, a type of infrastructure and facilities",0.6924744130042143,0.6573733162646849,0.074373230475739,51.55103095116554
18404278,Queen Victoria Memorial,3170245,529072.7,179712.0,"A place of historic and ceremonial structures, a type of historical and cultural attractions",0.438513804076718,0.5243738034008905,-0.1405920777827933,51.50184910724418
48732754,Lee Avenue,9460656,533881.4,187231.4,"A place that sells clothing, a type of retail",0.5164186806570913,0.6918127131220899,-0.0725761894297965,51.56720650265071
157770269,Bodean's B B Q Restaurant,1020043,525415.7,177372.4,"A place of restaurants, a type of eating and drinking",0.3736647458501763,0.466642498668872,-0.1957834526509023,51.47979782047224
64130724,Community Centre,6340456,526402.0,167026.2,"A place of halls and community centres, a type of infrastructure and facilities",0.3908660875548292,0.2368728121353558,-0.1850054701714164,51.38843604157613
107650873,J W K Recruitment Ltd,2050078,526144.9,169243.5,"A place of employment agencies, a type of employment and career agencies",0.3839184656403195,0.2878000702382438,-0.1900100701461881,51.40872629327865
161948691,C D Jewellers,9460659,527946.0,168931.9,"A place that sells jewellery and fashion accessories, a type of retail",0.4147243484991829,0.2805564681492223,-0.1643890699985062,51.40545280562596
43505097,Jubilee Primary School,5310375,547311.9,180579.1,"A place of first, primary and infant schools, a type of primary, secondary and tertiary education",0.7513202029758321,0.5430662391952057,0.1215710750415712,51.504817398402885
63915092,Electricity Sub Station,6340433,523442.9,177451.3,"A place of electrical features, a type of infrastructure and facilities",0.3403457469682635,0.4700184658608149,-0.2236108725032437,51.481562468197936
124113291,Joseph Losey Blue Plaque,3200269,527793.6,178487.4,"A place of unspecified and other attractions, a type of tourist attractions",0.4144319256902038,0.4922681288305332,-0.161264119124847,51.48943235989473
118151289,Dermadoc Clinic,5280354,528639.3,181323.2,"A place of surgeons and cosmetic surgeries, a type of health practitioners and establishments",0.4298907714801746,0.56069830408628,-0.1472257891611439,51.516371188410346
107653171,Helix Engineering Services Ltd,7420598,526472.5,164780.4,"A place that produces printing related machinery, a type of manufacturing and production",0.3942891545540552,0.1856895243058309,-0.1829510749657332,51.36808965873183
149625783,Dune,9460657,528837.6,181226.8,"A place that sells footwear, a type of retail",0.4324761331383848,0.5575896953699403,-0.1451109881886841,51.515103967175946
64126713,Itiviti UK Ltd,2080117,533305.6,181391.0,"A place of computer systems services, a type of it, advertising, marketing and media services",0.5097273587339812,0.5619625924709134,-0.0803534828642526,51.51579752144102
167898950,Cash Machine (Paypoint Ltd),2090141,551460.4,174716.3,"A place of cash machines, a type of legal and financial",0.8214500731057023,0.4126043660998515,0.1778014094713322,51.452005083968274
16445433,Lords Pharmacy,5280364,527401.5,171255.9,"A place of chemists and pharmacies, a type of health practitioners and establishments",0.4073105702244775,0.333620328307145,-0.1697418876764975,51.42659783903935
128189392,Cash Machine (DC Payments),2090141,542277.4,171717.9,"A place of cash machines, a type of legal and financial",0.6641782059000602,0.3439974623602315,0.0450938606451563,51.42716497657217
125774495,P B Building Services,2030045,529341.2,165112.6,"A place of building contractors, a type of construction services",0.4407998623892667,0.192507165433721,-0.1440210596193994,51.37018577554991
78307840,Drijen Digital,2080117,513801.2,188612.2,"A place of computer systems services, a type of it, advertising, marketing and media services",0.1720564204007912,0.7260935074939674,-0.3607939216926099,51.58519184867848
48812785,The House of Carpets Uxbridge Ltd,9480675,505337.8,182331.6,"A place that sells carpets, rugs, soft furnishings and needlecraft, a type of retail",0.0257882514836159,0.583403382764441,-0.4853611763108256,51.53023555199193
48050497,Bar Smith,1020034,531880.4,181741.7,"A place of pubs, bars and inns, a type of eating and drinking",0.4843674206588106,0.5723102717766879,-0.1014177231905296,51.52024753713735
54676129,J Howitt Ltd,2080117,527500.0,178281.9,"A place of computer systems services, a type of it, advertising, marketing and media services",0.410011180872108,0.4917696638760181,-0.1649717436755958,51.489292589453385
125841194,Contemporary Clowning Projects Ltd,4210273,534541.4,182802.9,"A place of entertainment services, a type of sport and entertainment support services",0.5294744990109228,0.5911001348121127,-0.0633280833337789,51.52708194638844
133937288,Icutz,2100156,512518.7,179693.1,"A place of hair and beauty services, a type of personal, consumer and other services",0.1516814311516298,0.5188906889012246,-0.3808040539719192,51.503234486860144
124106406,Michael Costa Blue Plaque,3200269,529035.0,178799.0,"A place of unspecified and other attractions, a type of tourist attractions",0.4351251397609013,0.4984989407619716,-0.1438459249433422,51.49163096694394
165519467,Storme Makeup & Hair,4210273,518799.8,170487.6,"A place of entertainment services, a type of sport and entertainment support services",0.2570740517760385,0.312911375196837,-0.2956149862365877,51.42027647462224
48860527,Hawkeye Records Store,9480689,521475.9,183742.3,"A place that sells music and video, a type of retail",0.3077492044379462,0.610336350556808,-0.2487533774356384,51.537631620708495
164481110,Nuttea,1020013,529702.0,181263.5,"A place of cafes, snack bars and tea rooms, a type of eating and drinking",0.4434333878042487,0.5583373928017129,-0.1359238339925328,51.51525508839884
146547670,Britannia Village Market,9470699,540693.1,180432.0,"A place of convenience stores and independent supermarkets, a type of retail",0.6374645222327342,0.5399621619784527,0.0262116408272852,51.505272146247385
166075185,Fab Cycle Services,9480679,544501.8,164250.1,"A place that sells cycles and accessories, a type of retail",0.7014363120323385,0.1752897327548118,0.0732016280204867,51.35971096149495
118134812,Plusspace Ltd,2030045,519221.2,193504.7,"A place of building contractors, a type of construction services",0.2668134514492132,0.8323752987957537,-0.2797275986603979,51.62621321034945
91450745,Kebabish Original,1020018,536634.4,188766.8,"A place of fast food and takeaway outlets, a type of eating and drinking",0.562827900576245,0.7271810673947277,-0.0330676261267067,51.5805883249333
145405606,Ebony Steelband Trust,6350816,525240.4,182102.8,"A place of charitable organisations, a type of organisations",0.3723058398555087,0.5769845136001631,-0.1951916212208558,51.52358289063383
165164366,Eastern Star IT Ltd,2080117,551385.1,188750.8,"A place of computer systems services, a type of it, advertising, marketing and media services",0.8208549066827217,0.7278109458372509,0.1832736450789974,51.57701281645043
125644458,Stoneriver,2030045,539829.0,177370.2,"A place of building contractors, a type of construction services",0.6206588113872882,0.4692481109311098,0.0109080622510352,51.47746901043382
107651433,Select Plumbing Essex Ltd,9480680,553360.0,186631.4,"A place that sells diy and home improvement, a type of retail",0.8526034230669989,0.6793352290106601,0.2089563743256426,51.5572913223299
49729131,Michael Raven,4220279,531539.4,181874.3,"A place of bookmakers, a type of gambling",0.4746366216564892,0.5746281338151827,-0.1095284729329896,51.52129847505027
151364932,Bentley Reid & Co UK Ltd,2090147,529695.8,179493.7,"A place of financial advice services, a type of legal and financial",0.4469940655371119,0.5202274812792423,-0.1335604341413871,51.500091754681264
151359648,Medicspot Clinic Battersea,5280365,527790.7,175151.7,"A place of clinics and health centres, a type of health practitioners and establishments",0.4135374559215619,0.4200133679237802,-0.1631636064543061,51.46078458230677
103929080,Vicarage Road Care Home,5280373,549607.6,184460.4,"A place of nursing and residential care homes, a type of health practitioners and establishments",0.7902984432785757,0.6312265636505761,0.1558462178000436,51.539184349066
166919479,Footbridge,10550747,539751.8,182122.2,"A place of footbridges, a type of walking transport",0.6218285026232047,0.5747187638069128,0.0137313626773303,51.519282501051215
68646835,Letter Box,6340457,542600.9,178321.6,"A place of letter boxes, a type of infrastructure and facilities",0.6676872796078094,0.4918829513656806,0.0506534647283108,51.48576441595365
105223368,Inspiration,2100156,537756.2,188333.8,"A place of hair and beauty services, a type of personal, consumer and other services",0.58909434935925,0.7174836582796161,-0.0112108244315219,51.5763712118537
158556580,Polytron,2080124,536835.0,189546.6,"A place of internet services, a type of it, advertising, marketing and media services",0.5723746452223274,0.7463946256414904,-0.0247323999168058,51.58807388725487
158059112,White Plaque No. 49488,3200269,529230.9,181124.0,"A place of unspecified and other attractions, a type of tourist attractions",0.437223703448869,0.5578389278471978,-0.1411315812295344,51.515139892305605
54285746,Kestrel House School,5310380,530135.4,188143.7,"A place of special schools and colleges, a type of primary, secondary and tertiary education",0.4567644276253548,0.7131787336724406,-0.1222340276492304,51.57649245842824
95525988,Aventura's Barbers,2100156,533188.9,166202.2,"A place of hair and beauty services, a type of personal, consumer and other services",0.5068203319858949,0.2181350613451756,-0.088492060448418,51.37946510378976
75330461,Horn Lane Dry Cleaners,2100158,520171.9,180976.2,"A place of cleaning services, a type of personal, consumer and other services",0.2846650038703018,0.5505205560149993,-0.26899437940126,51.51419155729096
158332064,West London Mental Health NHS Trust,5280365,510837.0,173150.6,"A place of clinics and health centres, a type of health practitioners and establishments",0.1232166508987703,0.3736153436576001,-0.4066447020513691,51.44593098333954
110602009,Colour My Life London,2100156,528352.8,175640.4,"A place of hair and beauty services, a type of personal, consumer and other services",0.4243226971703793,0.4328601692515095,-0.1539377313305747,51.46573853351264
64012639,Electricity Sub Station,6340433,513385.0,185281.6,"A place of electrical features, a type of infrastructure and facilities",0.1684871419970757,0.6473133871826534,-0.3649095999941238,51.55398247050992
54986706,K W Taxis Services,2130212,553760.2,190664.6,"A place of vehicle repair, testing and servicing, a type of repair and servicing",0.8591898168057108,0.7676790791992839,0.2161775123776007,51.59221959969791
124788052,Hackney Marsh Partnership,6350452,536430.0,185614.7,"A place of youth organisations, a type of organisations",0.5623634643502193,0.6544051840355269,-0.0347012564535271,51.55173129630563
125725183,Mind Tuning,5280372,518856.4,175456.2,"A place of mental health centres and practitioners, a type of health practitioners and establishments",0.2594478369312806,0.4252699074441209,-0.291968881019421,51.46481709135782
105223906,Bayswater Veterinary Clinic,5260322,525509.6,181356.6,"A place of veterinarians and animal hospitals, a type of animal welfare",0.3759525242968952,0.5613734975246684,-0.1923827498801649,51.51734371491165
107657402,P W K Systems,7420781,517785.0,163758.9,"A place that produces fences, gates and railings, a type of manufacturing and production",0.2416616496086694,0.1600185791483046,-0.3107282807440429,51.35981256865866
109098390,D S M Locksmiths,2100170,526962.9,165155.7,"A place of lock, key and security services, a type of personal, consumer and other services",0.3992775436484045,0.1907421463447791,-0.1787078832450136,51.37002919174744
76333886,Level Crossing,10540734,541715.1,178869.9,"A place of fords and level crossings, a type of road and rail transport",0.654425045153522,0.5005607730738295,0.0397102150087433,51.489399595309
48817788,Hogarth Representation Ltd,2150223,534680.6,190117.8,"A place of distribution and haulage, a type of transport, storage and delivery",0.5347037068891374,0.7547325848806516,-0.0561848833772313,51.591908204666346
75511168,The Parent Company,5320403,528460.7,181616.3,"A place of training providers and centres, a type of recreational and vocational education",0.4241334824116281,0.5629368648820111,-0.1520108589449565,51.51733514860084
123126114,Subway,1020018,533804.6,182524.6,"A place of fast food and takeaway outlets, a type of eating and drinking",0.5199346349015227,0.5845883699063114,-0.071427298296858,51.52463105584835
161952137,Root 7,7420572,531762.0,180031.7,"A place that produces food and beverage industry machinery, a type of manufacturing and production",0.4864539434075858,0.5311030802868439,-0.1003507373834283,51.50387509015998
63998847,Electricity Sub Station,6340433,531302.4,197676.7,"A place of electrical features, a type of infrastructure and facilities",0.4764083598520685,0.9289914014795346,-0.1021953876401554,51.66182274767726
114138267,Solarium Portofino Hair & Beauty,2100156,523750.7,185647.5,"A place of hair and beauty services, a type of personal, consumer and other services",0.3484819815945644,0.6561951263721947,-0.2139149017776943,51.55530761583888
161064894,Jetty,10560753,535609.7,179301.3,"A place of moorings and unloading facilities, a type of water transport",0.5483856540810187,0.5157707514359187,-0.0487672703345876,51.49694251745184
125846789,P J & Sons,2030045,518732.6,167488.0,"A place of building contractors, a type of construction services",0.2569192397006966,0.241019134257004,-0.2968037330685026,51.39176003312421
75511459,International Psychoanalytical Association,6350816,532221.5,182990.0,"A place of charitable organisations, a type of organisations",0.4890341446632837,0.5976934667104712,-0.0970897963546836,51.530251898321374
167898868,Cash Machine (Paypoint Ltd),2090141,527118.9,182322.3,"A place of cash machines, a type of legal and financial",0.4042143287176399,0.5804057957879711,-0.1684130949001953,51.52452573731592
166075006,J Sparks Electricals,2030051,533341.8,177584.3,"A place of electrical contractors, a type of construction services",0.5102606003268255,0.4741421304845306,-0.0813707550908204,51.48095824280336
111012765,Brockley Rail Station,10570738,536608.5,175832.7,"A place of railway stations, junctions and halts, a type of public transport, stations and infrastructure",0.563670766319773,0.4347860565757723,-0.0373543830747911,51.46460863642461
125511572,Sonish,2100156,536539.9,189515.2,"A place of hair and beauty services, a type of personal, consumer and other services",0.5657693300077407,0.7457828731973128,-0.0302825146831098,51.5879243658465
131521174,Concept Fertility,5290362,525216.2,175130.7,"A place of pregnancy related services and help centres, a type of health support services",0.3704824976348155,0.41901643801475,-0.1991898291923065,51.460947547148734
95829177,Khan Halal Meat,9470662,542852.7,184438.6,"A place that sells butchers, a type of retail",0.6724623720650207,0.6272048577675567,0.0570656389216709,51.53936178524813
76274146,Playground,3180255,530683.8,163291.7,"A place of playgrounds, a type of recreational attractions",0.463541756256988,0.1508196349877083,-0.1257136567054227,51.35334866573985
123136628,M Y Pasta Bar,1020043,533079.2,181106.5,"A place of restaurants, a type of eating and drinking",0.5062870903930506,0.5531035107793046,-0.0833817190391612,51.51233094458486
95709447,Vraj General Store,9470699,540267.6,185721.4,"A place of convenience stores and independent supermarkets, a type of retail",0.6292594822396147,0.6600695585186528,0.021452533666202,51.55302533107543
159901305,Pumping Station,7410543,543309.7,184661.9,"A place that produces water pumping stations, a type of manufacturing and production",0.6797092973251918,0.632590545026113,0.0632328463988301,51.54139108559273
49726928,Hillingdon Canal Club,4250314,505060.0,183676.3,"A place of social clubs, a type of venues, stage and screen",0.0223789455577535,0.6130325928107759,-0.4878277495226473,51.54202649250932
125832333,Gus & St Clair,2030054,531328.2,179720.5,"A place of painting and decorating services, a type of construction services",0.4743614001892147,0.5208618912213524,-0.1106418383846658,51.49997658728829
63953568,Electricity Sub Station,6340433,522009.5,183928.4,"A place of electrical features, a type of infrastructure and facilities",0.3134600498838909,0.6198524996884595,-0.2438233001157442,51.54133484971363
104059515,Clare Taylor Consulting,2040063,535561.1,186062.0,"A place of architectural and building related consultants, a type of consultancies",0.5465038272985293,0.6659605079811036,-0.0477955524832857,51.55653595113769
16434424,Ardleigh Green Surgery,5280369,554004.6,189584.2,"A place of doctors surgeries, a type of health practitioners and establishments",0.8652051259998272,0.7463221216481062,0.2208088443983962,51.583655211996266
54901730,Link Properties,2110191,531406.9,189661.8,"A place of estate and property management, a type of property and development services",0.4743648404575549,0.7471445888230565,-0.1069175574251205,51.58972678875918
129113762,Batmans Garage,2130212,535982.4,181161.8,"A place of vehicle repair, testing and servicing, a type of repair and servicing",0.5542272297239185,0.5543043581697273,-0.0432230139029782,51.51214409912069
125665552,N I B C Bank,2090138,532968.6,181410.1,"A place of banks and building societies, a type of legal and financial",0.5028106992345407,0.55895594249527,-0.0861950825157189,51.5146997268085
64406575,Public Conveniences,6340461,531645.0,189774.8,"A place of public toilets, a type of infrastructure and facilities",0.4798314268512944,0.7494533878623784,-0.1022946851988818,51.5905683992228
68650722,Letter Box,6340457,539659.3,174302.6,"A place of letter boxes, a type of infrastructure and facilities",0.6165476907198761,0.3973785274892094,0.006218571576031,51.44902399600437
75340297,Made in Italy,1020043,527144.7,177991.2,"A place of restaurants, a type of eating and drinking",0.4019609529543304,0.4832957596492619,-0.1718433684733701,51.48603664959708
161064895,Games Court,4240302,540556.7,176231.2,"A place of sports grounds, stadia and pitches, a type of sports complex",0.6370688913735272,0.4425122633707559,0.0241668843984787,51.466629388562765
125708315,Innervate,4210273,531313.9,180071.7,"A place of entertainment services, a type of sport and entertainment support services",0.474946245807173,0.5277950855886985,-0.1100384688077228,51.50271865090462
146542814,Evolution Rehab,5280330,526384.5,183001.1,"A place of alternative, natural and complementary, a type of health practitioners and establishments",0.38909434935925,0.5983505341505138,-0.1807928673013526,51.53184054363621
126990030,Electro Gas Plus Ltd,2030056,532694.0,192034.2,"A place of plumbing and heating services, a type of construction services",0.4962243054958287,0.7968528735371753,-0.087756799061673,51.60914435202494
